"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","cmf_ura","TimeFrame","GeoVintage","Source","Location"
"Census Tract","37163971002","NC","37163971002","=""37163971002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37163971003","NC","37163971003","=""37163971003""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010101","NC","37165010101","=""37165010101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010102","NC","37165010102","=""37165010102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010200","NC","37165010200","=""37165010200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010300","NC","37165010300","=""37165010300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010400","NC","37165010400","=""37165010400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010501","NC","37165010501","=""37165010501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010502","NC","37165010502","=""37165010502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010601","NC","37165010601","=""37165010601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37165010602","NC","37165010602","=""37165010602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930101","NC","37167930101","=""37167930101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930102","NC","37167930102","=""37167930102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930200","NC","37167930200","=""37167930200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930300","NC","37167930300","=""37167930300""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930500","NC","37167930500","=""37167930500""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930700","NC","37167930700","=""37167930700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930801","NC","37167930801","=""37167930801""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930802","NC","37167930802","=""37167930802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930901","NC","37167930901","=""37167930901""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167930902","NC","37167930902","=""37167930902""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931001","NC","37167931001","=""37167931001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931002","NC","37167931002","=""37167931002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931101","NC","37167931101","=""37167931101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931102","NC","37167931102","=""37167931102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931202","NC","37167931202","=""37167931202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931203","NC","37167931203","=""37167931203""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37167931204","NC","37167931204","=""37167931204""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070101","NC","37169070101","=""37169070101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070102","NC","37169070102","=""37169070102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070200","NC","37169070200","=""37169070200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070301","NC","37169070301","=""37169070301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070302","NC","37169070302","=""37169070302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070400","NC","37169070400","=""37169070400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070503","NC","37169070503","=""37169070503""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070504","NC","37169070504","=""37169070504""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070505","NC","37169070505","=""37169070505""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070506","NC","37169070506","=""37169070506""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070600","NC","37169070600","=""37169070600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070701","NC","37169070701","=""37169070701""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37169070702","NC","37169070702","=""37169070702""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930101","NC","37171930101","=""37171930101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930102","NC","37171930102","=""37171930102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930201","NC","37171930201","=""37171930201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930202","NC","37171930202","=""37171930202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930301","NC","37171930301","=""37171930301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930302","NC","37171930302","=""37171930302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930400","NC","37171930400","=""37171930400""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930501","NC","37171930501","=""37171930501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930502","NC","37171930502","=""37171930502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930600","NC","37171930600","=""37171930600""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930700","NC","37171930700","=""37171930700""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930802","NC","37171930802","=""37171930802""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930803","NC","37171930803","=""37171930803""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930804","NC","37171930804","=""37171930804""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930901","NC","37171930901","=""37171930901""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171930902","NC","37171930902","=""37171930902""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931001","NC","37171931001","=""37171931001""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931002","NC","37171931002","=""37171931002""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931003","NC","37171931003","=""37171931003""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931101","NC","37171931101","=""37171931101""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931102","NC","37171931102","=""37171931102""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931103","NC","37171931103","=""37171931103""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37171931200","NC","37171931200","=""37171931200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37173940100","NC","37173940100","=""37173940100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37173960200","NC","37173960200","=""37173960200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37173960301","NC","37173960301","=""37173960301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37173960302","NC","37173960302","=""37173960302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37173980200","NC","37173980200","=""37173980200""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960100","NC","37175960100","=""37175960100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960201","NC","37175960201","=""37175960201""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960202","NC","37175960202","=""37175960202""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960301","NC","37175960301","=""37175960301""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960302","NC","37175960302","=""37175960302""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960401","NC","37175960401","=""37175960401""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960403","NC","37175960403","=""37175960403""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960404","NC","37175960404","=""37175960404""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960501","NC","37175960501","=""37175960501""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960502","NC","37175960502","=""37175960502""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960601","NC","37175960601","=""37175960601""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37175960602","NC","37175960602","=""37175960602""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37177960100","NC","37177960100","=""37177960100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020100","NC","37179020100","=""37179020100""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020203","NC","37179020203","=""37179020203""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020204","NC","37179020204","=""37179020204""","Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020205","NC","37179020205","=""37179020205""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020206","NC","37179020206","=""37179020206""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020305","NC","37179020305","=""37179020305""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020307","NC","37179020307","=""37179020307""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020308","NC","37179020308","=""37179020308""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020309","NC","37179020309","=""37179020309""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020310","NC","37179020310","=""37179020310""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020312","NC","37179020312","=""37179020312""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020313","NC","37179020313","=""37179020313""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020314","NC","37179020314","=""37179020314""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020315","NC","37179020315","=""37179020315""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020316","NC","37179020316","=""37179020316""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020317","NC","37179020317","=""37179020317""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020318","NC","37179020318","=""37179020318""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020319","NC","37179020319","=""37179020319""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020320","NC","37179020320","=""37179020320""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020321","NC","37179020321","=""37179020321""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020401","NC","37179020401","=""37179020401""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
"Census Tract","37179020403","NC","37179020403","=""37179020403""","Not a Rural Area","2024","2020","CDFI Fund","North Carolina (State)"
